song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
45f8NLNAthLQqji8lRVuOV,193786,TRUE,6L3x3if9RVimruryD9LoFb,2,0.575123,0.609223,-8.037,0.190077,93.774,0
3pcxr3lkxWitKyVYdB8uW4,234415,TRUE,1YfEcTuGvBQ8xSD1f53UnK,2,0.897783,0.611091,-8.409,0.242291,102.352,0
2DwAj9LYTaI3NSXwPiXAY5,203440,TRUE,7zmk5lkmCMVvfvwF3H8FWC,1,0.306133,0.657664,-7.873,0.061115,139.946,0
6q1a4E0mLGovt9iUEzxDXK,248000,FALSE,2uanrLTaDz0PMCuuO2X9qz,1,0.853745,0.449941,-13.805,0.458207,157.98,0
2vw6VUc2h1a0y2oan2nfNB,205626,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.601262,0.902437,-5.799,0.110471,85.005,0
10UfC4Hf6AlX0B7nfKgr0Q,223400,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.616907,0.346627,-9.308,0.053322,86.847,0
6EUuKJmYvklA10o1cdhIlz,231689,FALSE,0x3sTIYnP56TnL6bbyMU2i,1,0.586759,0.60646,-7.529,0.033457,85.057,0
0kNkfrpMwv0ypxaKyyyrYF,222432,FALSE,2xMBRdUYQjgJezQ8lNGQq5,1,0.688299,0.678113,-5.805,0.039223,99.989,0
3LeazHTRoqyKJOsHN0qYs1,176986,FALSE,6UE7nl9mha6s8z0wFQFIZ2,1,0.403779,0.83033,-7.471,0.138714,146.035,0
05N3QoLIGuOgtU32Kq0vsC,114365,TRUE,21rSeb3ASaDq3EyeJ3Qbol,1,0.916063,0.491589,-14.473,0.24213,130.007,0
2eqDUxbd0JPEhNrJdPlHLs,235546,FALSE,3E6xrwgnVfYCrCs0ePERDz,3,0.685263,0.944338,-2.793,0.144929,124.987,0
3Q3qpT9SDCQbSIAGj55BF7,146426,FALSE,3zUCHzvbTmCOZoY750yHPB,1,0.756276,0.380142,-9.392,0.039665,113.938,0
5izdcRkXYaEdj9iQzVg4u8,185040,FALSE,0edinXHcm7SxdtW3WyukQx,2,0.68524,0.71086,-6.273,0.0301,121.98,0
2cF2i5HSmqq7FN5tTsoAtK,182293,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.333413,0.978024,-3.287,0.080198,96.741,0
0i3UxxijG4howoGRmz9TXy,204321,FALSE,0SfsnGyD8FpIN4U4WCkBZ5,2,0.534451,0.848554,-7.148,0.036038,126.941,0
1dD1aarWotVIiFo5gGdMc2,158320,FALSE,4AK6F7OLvEQ5QYCBNiQWHq,1,0.554394,0.334933,-5.513,0.028096,133.709,0
2OjhsZvGr3tKOYELnwB9at,220000,TRUE,698hF4vcwHwPy8ltmXermq,2,0.693585,0.743817,-3.961,0.261357,142.056,0
