song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
0qDOSuKfzm8dKrXAMVKe0J,235860,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.669897,0.949419,-3.208,0.056228,127.962,0
5YhvT0GvxJxW5AO2l4BED7,379500,FALSE,5sm0jQ1mq0dusiLtDJ2b4R,2,0.555046,0.79229,-6.769,0.036161,127.95,0
3skAMUHROy8yLszj1AebWs,266920,TRUE,3Rsr4Z96O6U3lToOiV3zBh,1,0.690026,0.636153,-7.485,0.033169,140.031,0
4RkmZTRVMSHqqQlFi6Eeog,380253,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.13183,0.969013,-5.436,0.073896,173.995,0
467EtYDw801TKMxMtGCsFO,210343,FALSE,3MHaV05u0io8fQbZ2XPtlC,2,0.815517,0.415413,-6.307,0.055931,100.022,0
4eRSsRwHczPpPqAzYnxy5E,209306,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.895347,0.627018,-6.73,0.037925,132.977,0
6HLqZl5mD1yLlig2MPMFTJ,202801,TRUE,6evKD5JWJON3qPBJtUEmtY,1,0.762355,0.824116,-4.048,0.10035,82.524,0
6nlCPdygwRryI79rUbWx4m,286753,TRUE,3PtCud9dIdOv4exrzdZZ1C,2,0.736614,0.931855,-3.772,0.0786,128.001,0
6nvThTphqHGVhBffov6TaV,219528,FALSE,3EpmmPtV7DduqNmeqaADIm,1,0.760112,0.571252,-9.009,0.043777,119.977,0
5yYnc9VB7C5MqubHvjvhgd,208502,FALSE,3vskr7Z0TqgoYUi1iLnhy8,2,0.682505,0.636857,-5.564,0.051753,129.958,0
3oxGdyFvdcgg6RcvSvB5fL,203466,FALSE,5CCwRZC6euC8Odo6y9X8jr,1,0.733888,0.774444,-4.648,0.029752,128.01,0
7wYYIP0lS1wLUGiQ5vaTrw,239750,FALSE,72rZmJbRFSY6IFJAysfOdr,1,0.462959,0.787353,-5.38,0.042079,168.906,0
1udSRSAi4w3CYxMTjPqWGf,157709,FALSE,1DDMrVXQt53FwOcxBQvjwh,1,0.621957,0.979551,-3.439,0.108964,140.051,0
1b0YdMX8EUf2Zg6VA5tz8Z,217356,FALSE,06EfEcjc0vdvI6VNL0soIO,2,0.474122,0.942369,-2.84,0.142611,174.026,0
0LBwSwn9g2LcLnH8nNDznn,233306,FALSE,4XLEZe0s7mV0tEBkHWr70y,2,0.466747,0.384944,-11.562,0.028878,103.508,0
6D2ip633z0Au78yglXnMo1,196500,FALSE,0iieHSV4JrDQ4iXLGRgoHF,1,0.666028,0.684457,-8.488,0.027619,120.021,0
5tlNxwZdO0F9YznfoYYj9F,61912,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.144422,0.051728,-31.515,0.037894,73.327,0
6gK0tRpmvPiiYY8YHnbtpf,194146,TRUE,34Y0ldeyUv7jBvukWOGASO,1,0.858448,0.492854,-7.627,0.419799,83.983,0
2dS4msyWQOmGCXQiSPCdHB,314840,FALSE,5sm0jQ1mq0dusiLtDJ2b4R,1,0.720027,0.525614,-9.568,0.042564,120.966,0
1zaaaGPDU60KYY60M4JVl2,252613,FALSE,085pc2PYOi8bGKj0PNjekA,2,0.758436,0.718216,-4.448,0.069854,99.976,0
23VMlEQqj4R50taO3nhXtm,377600,FALSE,18PNlguj4UWXG46wBu567s,1,0.502593,0.898738,-4.663,0.07607,74.989,0
4dQ3Ak4kP00HB0n7ShoxiU,220217,FALSE,1mFGfrveXbpolppPgO29Io,2,0.827058,0.75957,-5.747,0.068229,123.038,0
0nnRUsgfm4uQUYTCIH9NZy,268000,TRUE,0hCNtLu0JehylgoiP8L4Gh,1,0.389994,0.58011,-8.035,0.152868,82.323,0
6Zdgr3BnsuNllK58MUEeru,314133,FALSE,7od7WvFXOcePxvE5abwHt3,9,0.681851,0.803492,-5.113,0.30383,92.331,0
6DLNcEcYP5vTvKDlzRobSC,274680,TRUE,1sBkRIssrMs1AbVkOJbc7a,2,0.31286,0.81527,-4.428,0.2325,184.737,0
2LJG6SRKOHarW61v5S7aZ5,260204,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,0
24RYkVA1FxOhsUIH06NLbb,210253,FALSE,2LSJrlndCuTpdEluvYHc2E,1,0.364412,0.613877,-7.727,0.032093,78.004,0
5j9iuo3tMmQIfnEEQOOjxh,194240,FALSE,0MlOPi3zIDMVrfA9R04Fe3,1,0.664456,0.726447,-7.54,0.031923,100.014,0
5IYxTzWJ9P14vp1C8Le3lz,184977,FALSE,7KMqksf0UMdyA0UCf4R3ux,1,0.686952,0.673955,-5.248,0.041344,105.038,0
3gEnEKhcw4MYt3lkn3xp5h,230948,TRUE,3Mcii5XWf6E0lrY3Uky4cA,1,0.753426,0.807795,-8.305,0.148929,92.052,0
1WYZdl58Vg7Hs19QPJOSWu,266706,FALSE,4bYPcJP5jwMhSivRcqie2n,1,0.495024,0.588412,-4.754,0.026622,82.047,0
45Vt57pmQ5QzPE87HXYc4q,222550,FALSE,6RQDTlies3nrNDJwXvbBZT,1,0.597803,0.634659,-2.186,0.111236,171.899,0
0lpmzJ7s6rGpkZ5ZLf1qXR,208640,FALSE,3vskr7Z0TqgoYUi1iLnhy8,2,0.686421,0.643257,-5.694,0.046213,129.956,0
0W06DxMqLzsanTXGFxG4G2,225746,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.634811,0.77448,-5.072,0.271062,185.945,0
2EERn7B20Ax7D3hMgXRYeY,211171,FALSE,1ZrBGJWLL8NiAjgNifCy90,1,0.692797,0.838188,-4.418,0.057168,128.073,0
19gEmPjfqSZT0ulDRfjl0m,194561,TRUE,34Y0ldeyUv7jBvukWOGASO,1,0.858448,0.492854,-7.627,0.419799,83.983,0
6ZCQJAK2ZAeBqanKhG8R96,274155,FALSE,03IOvKWtAnWAOVf5864dUS,1,0.711843,0.879155,-6.836,0.035908,112.043,0
30g0WrpdNNDm3NqS4GB0bG,243800,FALSE,7krx6UBDKLwE0q3s3fesqF,2,0.556445,0.792006,-9.265,0.087861,113.078,0
2knJkkqU0XLmhUWWX15VB4,191261,FALSE,3EpmmPtV7DduqNmeqaADIm,1,0.66149,0.512752,-9.731,0.029362,90.003,0
6q6MFyeVpdp1Pr4x5JyilA,195000,FALSE,4cZvsAtZm91PBC0tXlDrP0,2,0.783822,0.638152,-10.589,0.406216,127.957,0
2YrbtaW8rJzaHrBjdf9EZE,273333,FALSE,5hpBysnp54w1yxvpw2WhAF,2,0.700523,0.560876,-8.794,0.031117,120.007,0
2z0XPlKvsmJIqKSWwD8PMN,241893,FALSE,0D9AnJzAnYyu1kfJFQDY5d,2,0.711274,0.810352,-7.051,0.059153,123.97,0
58CzO38FfIZvArgn6iOI3E,315037,FALSE,4QEJbJZ7lBX3z7P1LXv8H5,2,0.728987,0.692941,-8.181,0.285354,80.009,0
45WndcPa0crrZ98d6aPME0,201010,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.453853,0.85355,-5.359,0.182567,127.891,0
6LxFuAjKARWoTxnvKGzPQF,255840,FALSE,7lMgpN1tEBQKpRoUMKB8iw,1,0.779803,0.844583,-5.298,0.238545,115.021,0
0cjALmbbANoFHsj15rh3YS,421625,FALSE,6XJeFzmI6vrWyHcdB7EImP,1,0.720272,0.796863,-8.354,0.072792,119.981,0
4pE0DKl6u5EvbyruJ2LoFq,192500,FALSE,5QySqc6yAFDx9m7fedFZmC,2,0.552744,0.594626,-6.453,0.030588,149.914,0
2P6rNkU42GeYsUYc3rzZFQ,250653,TRUE,7Kp7SzuRuNiPFCy7JIwnLx,3,0.821039,0.523022,-6.453,0.11441,140.01,0
5DtUIavdly3bhh30OD2wOJ,189909,FALSE,3XHatvGN7740pLPHUVgwA6,1,0.610883,0.910653,-7.816,0.115794,140.209,0
4oh4LNSZDU1O9G4BfgDUsN,187840,FALSE,2P87oRX5tCFl1PYQRbPCPD,2,0.64392,0.68443,-4.213,0.201141,82.184,0
11AzN9AngOOQvVvGYCfjeZ,213813,FALSE,7vWBZm3sQ8yQvfV4nXxHXK,1,0.837508,0.595969,-9.493,0.038216,107.01,0
6Pol42RyW5odid65AmEwC2,242693,FALSE,5j4HeCoUlzhfWtjAfM1acR,5,0.628631,0.717243,-6.714,0.037777,101.968,0
6nEx6Or7mScLf7BaZ5WfV9,208500,TRUE,2lrtGWxNXWjd0JzDLKXubI,3,0.532301,0.808253,-4.52,0.180197,169.203,0
7vcxuMMCM5unTA3ZrY1TIw,215786,FALSE,2DlGxzQSjYe5N6G9nkYghR,1,0.625064,0.712021,-4.877,0.040229,100.02,0
4gOx3QmHGAElZa4z3Fdkjf,137346,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.501692,0.891467,-3.235,0.032427,85.927,0
4Hy5ziwOQiFc7UuxpTOdwx,322093,TRUE,6NUVKfz2xAi4mJJkGm6zyz,8,0.755723,0.636432,-6.195,0.173333,115.071,0
5M0CpxiOKbdpFmxn44M40P,42000,FALSE,7y97mc3bZRFXzT2szRM4L4,2,0.22465,0.195357,-21.727,0.03848,70.07,0
6pQMihq3GUJuAepBJcEUOx,294053,TRUE,5IcR3N7QB1j6KBL8eImZ8m,3,0.713071,0.625221,-7.022,0.382078,84.077,0
7c0EUNEbDUjobDTZnSaA1s,230624,FALSE,06cLuOP0p7VAnBnqil1eWX,2,0.561111,0.964387,-3.852,0.065138,127.985,0
7JYrRZMahrLW8z5kKqKTGH,207560,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.730522,0.646977,-4.025,0.290439,87.947,0
5PcDHa15nA5Yid1eTPTsom,225826,FALSE,378dH6EszOLFShpRzAQkVM,1,0.535248,0.905288,-6.298,0.033498,128.005,0
2EToRpTwkuy7B0Hi74g7jF,263313,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.592708,0.573197,-11.744,0.069231,124.446,0
2owdPE7D2ZI202Nu2Du7oD,237262,TRUE,6y4sehTWy6XWWbJUcij4mu,2,0.807016,0.502639,-8.851,0.06076,133.55,0
285HeuLxsngjFn4GGegGNm,192560,FALSE,1Cs0zKBU1kc0i8ypK3B9ai,3,0.595787,0.730001,-4.091,0.150574,85.979,0
0pqcBQEac8n9Rf9fMWOZoU,200624,FALSE,4TPeiSpFyhwDQZTzIoFc6f,2,0.55936,0.73993,-5.065,0.126074,127.722,0
6H8jEg2Rn2Dr2Tb0b8Ndw0,243053,TRUE,6deZN1bslXzeGvOLaLMOIF,1,0.524144,0.966071,-3.335,0.043908,161.865,0
4cRHv0FZtefgP2rU2jp98y,265573,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.799615,0.379554,-9.789,0.036941,133.883,0
0S8Z5UHjl1IlYaJpjCOOG6,292413,FALSE,3Ka1nDpDzxDveEqUPzIeom,1,0.186647,0.249897,-16.156,0.039419,90.676,0
5h0MKwVieXzzrpvUB6T6P6,225420,FALSE,2yN2Zdj38v2IYQdosx0cPj,1,0.801447,0.283869,-12.248,0.138781,107.005,0
3Gq7H7vascpr44GR65eSQy,281200,FALSE,2o18h28enlHxj887tATc58,1,0.339014,0.9205,-4.737,0.077403,195.045,0
7yfWlI1aBfyiaIMTpFuIX2,172714,FALSE,5DuzBeOgFwViFcv00Q5PFb,1,0.875573,0.76856,-6.35,0.181538,105.004,0
77n1OPfD0HSj8jlfM7REQS,236945,FALSE,1vCWHaC5f2uS3yhpwWbIA6,1,0.58569,0.820419,-5.212,0.044943,126.968,0
3RF0DfGlTWSf8qnayjWkkb,215253,TRUE,1RyvyyTE3xzB2ZywiAwp0i,1,0.71853,0.57268,-4.753,0.0947,133.138,0
2tAxDwr6Joj7nbpSCfzSJr,144026,FALSE,28m4h6ofnM9e1gCnUSF3qk,1,0.412622,0.443887,-8.003,0.023447,92.943,0
6p5abLu89ZSSpRQnbK9Wqs,226580,TRUE,0f5nVCcR06GX8Qikz0COtT,2,0.733264,0.67572,-5.655,0.043189,97.448,0
0DKT3yIip1M0W0J1HYS1ru,189973,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.736411,0.704337,-5.896,0.029685,120.019,0
1KETJlkpauMUL1XOAg2I0H,232773,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.531636,0.85051,-6.844,0.038598,119.973,0
10FGfSjxqptnIGZqAKx9cn,286371,FALSE,1SupJlEpv7RS2tPNRaHViT,5,0.796449,0.763933,-5.667,0.098621,94.018,0
2fhEKVIAoVEfZPCmHg28AF,228746,FALSE,7lMgpN1tEBQKpRoUMKB8iw,2,0.711707,0.855171,-5.097,0.085894,80.972,0
3Vj9SYcisXn7qmLrDe75k1,253417,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.483966,0.082308,-20.53,0.053293,119.521,0
24Ys3m6hKQJlftrhCYSwgP,183320,FALSE,2jSGzJw0ebJLu7OLVSOcBP,1,0.756561,0.835954,-4.435,0.07488,93.969,0
0t9uFGqJQWv0p2Gw9hAOIr,244586,FALSE,7krx6UBDKLwE0q3s3fesqF,2,0.556445,0.792006,-9.265,0.087861,113.078,0
6f1ZCQEFOyPG1ZL5DuNl1s,256946,FALSE,4jaTFsCTmYIMLy645JIemX,1,0.627311,0.766875,-8.3,0.419463,85.301,0
3Xo8ZtrI7owbont6ExIW3b,240360,FALSE,2yMJGKSRgxIniMnq30FAzX,2,0.494991,0.622632,-7.371,0.267739,84.429,0
1HbcclMpw0q2WDWpdGCKdS,241346,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.529837,0.345548,-10.497,0.037566,121.876,0
6h5yOjQNDaLZ0rW2OGoXTB,225560,TRUE,540vIaP2JwjQb9dm3aArA4,5,0.813611,0.762152,-4.338,0.259064,100.039,0
45kyIi5B160ukeTXDxyuju,183466,FALSE,27AzFtMZhRN78bAMPntbpF,1,0.348464,0.757711,-8.971,0.118422,152.658,0
7ej6hXuIvbHAz5tKRikMi1,260204,FALSE,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,0
1VwMsCzS0DEvaOKZr5eOdS,177413,TRUE,5PP8syQrThERevdtvBZX60,1,0.797882,0.824815,-4.184,0.061846,101.034,0
4UAgqZjJnWW1sBxtTo6gOA,151727,FALSE,5Rl15oVamLq7FbSb0NNBNy,1,0.455179,0.978659,-5.436,0.083483,159.975,0
3ljAI2ctPVp2h1c3LKtSME,244285,FALSE,1JPy5PsJtkhftfdr6saN2i,1,0.48923,0.745185,-4.095,0.034124,140.051,0
4PfLPmM3fazXG8eXW9AZ0j,149200,FALSE,7y97mc3bZRFXzT2szRM4L4,2,0.306505,0.046888,-27.402,0.039453,66.44,0
2yUNJnSgmwaouVDB3ABYl9,242513,FALSE,3zLzFBI0Q3tR8ivpVxv3Yu,1,0.64752,0.990221,-3.678,0.035503,143.984,0
19qMjXiPwEfVmzKAk0xd06,209786,FALSE,2WO6GcXH1rWwzge9wOnuxm,1,0.536173,0.833336,-6.687,0.072724,131.98,0
3SaIsrEzrQGDcG1jCeaK8q,199386,FALSE,2gsggkzM5R49q6jpPvazou,3,0.704522,0.723013,-4.867,0.096614,150.02,0
1puJlKuYGH58SAFgXREUpE,189320,FALSE,3NPpFNZtSTHheNBaWC82rB,2,0.372625,0.721654,-5.83,0.086324,78.079,0
4jQ5RCEuJOPh5e8GLXBjsk,206629,TRUE,3tVQdUvClmAT7URs9V3rsp,3,0.714651,0.806478,-4.631,0.091792,103.902,0
3m6ADZxY4yhHiLZjvzzN6a,202401,FALSE,5nkYRuiIHg2xXHFC8bfosJ,3,0.622293,0.962104,-4.791,0.038276,139.995,0
73htmdTpGdBPAhHdpEblRU,206786,FALSE,6yTYR09WCvsgdnurDW4WQo,4,0.667693,0.870946,-5.82,0.05342,127.97,0
5yHr6ZCbOLIxqbW7ZtJO0o,236893,FALSE,3zLzFBI0Q3tR8ivpVxv3Yu,1,0.646419,0.990554,-3.573,0.03587,143.994,0
4sozsbVtlFDe74usgfDPOQ,278066,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.643779,0.58102,-7.688,0.050505,133.965,0
4PdDrZJOTzwmNKd8W5IW57,278666,TRUE,70gP6Ry4Uo0Yx6uzPIdaiJ,3,0.686321,0.58666,-6.777,0.04161,126.023,0
5zps32cgFG2c43QFKTBdlo,170933,FALSE,7Kp7SzuRuNiPFCy7JIwnLx,1,0.836847,0.756833,-4.117,0.0508,142.018,0
6JVNARFTjrTrJt4znigJAX,251133,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.544916,0.503171,-6.081,0.027704,127.385,0
7HXyPdz6SRAj7pUuMODATZ,239880,FALSE,7zliF6Q946WznVk3ZMYhZX,1,0.912546,0.781946,-8.783,0.243039,111.714,0
681cOUurE9CNenol80jlTg,299023,FALSE,7ajMObwCJo1c0OkyQ99xXQ,1,0.179795,0.968529,-20.802,0.13673,134.096,0
1fidCEsYlaVE3pHwKCvpFZ,247520,FALSE,0awl5piYwO0CDTHEkCjUhn,1,0.72295,0.623482,-7.323,0.031837,119.946,0
1NsKadeL8hx5PO0e4jvAMg,254026,TRUE,12PSlydMSjEHzSCj9X5qv7,3,0.7584,0.587248,-7.147,0.091814,97.038,0
3XffqOFYN6fe9b2k8OLsvS,249013,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.553527,0.471023,-6.193,0.030831,75.933,0
39Jn6VBI2S2B1YDJKUUSGJ,224577,FALSE,2x8KDZdSONA3872CnhaAlX,1,0.609128,0.589887,-9.906,0.415571,171.816,0
3D7Uai9zihanDL6BjimaXf,255333,FALSE,3E6xrwgnVfYCrCs0ePERDz,1,0.723225,0.949854,-3.087,0.123484,122.977,0
2wqaekenSQZm7hxQOYt8oE,247520,FALSE,0awl5piYwO0CDTHEkCjUhn,1,0.72295,0.623482,-7.323,0.031837,119.946,0
2AljOwWRSgUpnyURW2YeX8,224320,FALSE,7iXy0wugsZgVfKxl4amtad,2,0.545568,0.664238,-12.312,0.381241,107.014,0
7sg9ToL94GAiksETi5GZGz,235769,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.753674,0.555002,-8.004,0.061746,114.035,0
24Sq8B39JQuckLfjiP8pS4,303043,FALSE,7FO5xTU0M6bLH3ZkGetdIi,2,0.617215,0.938833,-4.962,0.047402,127.998,0
4coLgiUlFEKHDoOLkbxzEP,196693,TRUE,02kJSzxNuaWGqwubyUba0Z,2,0.496242,0.742384,-6.713,0.309664,74.221,0
57XBsSqOUWLDIAxUxbar04,192496,FALSE,6olWbKW2VLhFCHfOi0iEDb,5,0.595311,0.702074,-5.129,0.09285,140.958,0
72V5mr9JqDVdMITGH2nXau,323294,FALSE,6e6VucoDJD6bmJPlnO7AkN,1,0.680656,0.877694,-5.969,0.093943,121.966,0
1PbHGvNoLLpL3qv3aVDT9K,216197,FALSE,6wPBIyIIMxoqgux29bGF8I,1,0.693776,0.96764,-3.524,0.061358,129.997,0
30fqPwmpz190XDjiGPaPVP,265243,TRUE,20sxb77xiYeusSH8cVdatc,5,0.378228,0.801714,-3.429,0.275469,92.453,0
0I6p2wBkz42f7ykmI8RKaS,285150,FALSE,3o8QoDLsHa5l5g2WQthUQX,1,0.668287,0.918885,-5.671,0.038333,128.023,0
4dBu5bhX1kuJCAtTPkR9jO,226066,TRUE,3aQeKQSyrW4qWr35idm0cy,2,0.714246,0.396302,-10.331,0.070883,145.063,0
0aW6Sayzg71Q85191ZtXlc,226000,FALSE,1o9x7ez0NvhDb7gBqrYnUj,1,0.629195,0.815581,-4.211,0.039634,130.045,0
0FclB23LoCgzu0jm9VOPuq,214385,TRUE,7tYKF4w9nC0nq9CsPZTHyP,1,0.36703,0.628868,-7.719,0.167683,149.577,0
5Zvp0QO5e9cGhYHywdrfyQ,349693,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.641575,0.806558,-9.236,0.239594,86.909,0
2gdVsvUnDCxTPqNL5TpHNK,238200,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.524027,0.597194,-6.497,0.03217,129.921,0
5AHv0V3AtBRxuf4ujAJytk,234773,FALSE,7If8DXZN7mlGdQkLE2FaMo,1,0.371412,0.339572,-11.698,0.039424,92.264,0
6nojJ7gsRyHHU6xhFvPanT,234493,FALSE,2QSPrJfYeRXaltEEiriXN9,1,0.703008,0.624268,-7.43,0.077367,142.025,0
7DlmG7m7q70IXdEH6LySF9,147266,FALSE,3ndRUr9mFg8eaGMe4Sdz0E,1,0.357259,0.033259,-21.604,0.058008,208.923,0
7E8INxHvLDcUsGtQ8YS36r,203842,TRUE,14vNE9iqS5eGAL6OogiN8g,1,0.541354,0.660357,-4.126,0.070638,107.763,0
6iP9VNwHnNIPNUa13oExvX,211866,FALSE,1o2NpYGqHiCq7FoiYdyd1x,1,0.543574,0.860495,-5.496,0.042997,143.994,0
0kkDvzgTbK7eCro3CvEJ6d,289246,FALSE,6xQvQwZQQuq9R3TdPNbcR8,2,0.400036,0.875297,-2.608,0.079759,127.991,0
1NQiTMDjW5nQAs0Pq8fR59,341681,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.69316,0.507434,-10.838,0.11748,170.016,0
4UUFTQKwwId0n1P9t4ZQhx,146064,TRUE,0nvvVQhPQGkYTJlThLbJeu,1,0.893547,0.251841,-10.729,0.356587,119.962,0
6NyhBA9M6KK0fuVsojxL00,242813,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.480575,0.554866,-8.453,0.368894,81.704,0
7lKwEE8dEQ3JGI03WOrzCZ,205000,FALSE,0qeei9KQnptjwb8MgkqEoy,2,0.707533,0.777303,-6.034,0.065046,95.885,0
58YLr2nuAFsTjAjrORbgg9,343080,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.372162,0.734819,-11.256,0.074426,156.744,0
3xDwdnSZNnKg7zFagrZQGf,175121,FALSE,13qDiWWIa4Gb6toRGszKKP,1,0.832338,0.271869,-14.76,0.044153,123.03,0
6WbtoOqUjYuHU2et7V2sEV,167640,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.523122,0.384262,-7.183,0.045743,119.411,0
1VoSXPAGfS6YIC0o1jeztE,72386,FALSE,0DCw6lHkzh9t7f8Hb4Z0Sx,1,0.362994,0.379169,-12.286,0.029167,109.929,0
7vnPM44NI3xZPsBMBdQV5s,354498,FALSE,3RMHexittaAZkf8zukkZB8,1,0.374443,0.438723,-12.594,0.029409,169.981,0
5FwD0r8W7XSBtXc7Jb4HuC,174360,FALSE,4tvKz56Tr39bkhcQUTO0Xr,1,0.61299,0.103251,-22.224,0.04588,75.928,0
4qABfS1RaGVXdBhj2BQyhO,227073,FALSE,4sTQVOfp9vEMCemLw50sbu,1,0.506492,0.805021,-4.119,0.04686,126.008,0
3rB8GQVm1zj6fJ0CTHeiZm,199549,TRUE,1tqhsYv8yBBdwANFNzHtcr,1,0.926067,0.340377,-11.178,0.468638,140.004,0
2Gk1zc6mO5Pw1Z1P6bozKE,222213,FALSE,2gsggkzM5R49q6jpPvazou,1,0.654824,0.658945,-5.341,0.061843,143.994,0
44WG43lprS0ZO3zQEBBOEc,273250,TRUE,2lrtGWxNXWjd0JzDLKXubI,4,0.526717,0.749741,-6.247,0.300048,89.106,0
2RcanAJpudPNDkyIe9DzKS,344346,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.638062,0.394945,-11.299,0.100106,78.516,0
3TpxIW6dIPqc8jx5s1VgxT,144026,FALSE,28m4h6ofnM9e1gCnUSF3qk,1,0.412622,0.443887,-8.003,0.023447,92.943,0
2ZgbzghX5OivK5HvC9hiT1,173734,FALSE,2wY79sveU1sp5g7SokKOiI,2,0.465053,0.365814,-7.072,0.037145,84.44,0
5au6pkuPDyYtNXA8a1tkbv,234053,TRUE,02kJSzxNuaWGqwubyUba0Z,1,0.656526,0.398971,-11.162,0.654935,142.644,0
4plZPFjSHRZSrytIPaOCYM,191973,FALSE,14qOjU0v6EYODL6mmky8El,2,0.657439,0.702208,-7.064,0.163376,86.41,0
7lL3MvFWFFSD25pBz72Agj,269786,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.792483,0.534829,-7.979,0.29746,94.981,0
7tf81MmsxAJyfT1pxRfifZ,254933,FALSE,5s77Nldm0GrOQkMIElogdo,7,0.658825,0.858032,-5.704,0.29475,89.818,0
0SlsvX5vEsxNM4g2YmL9wI,282053,FALSE,4Xlg5XvPgIdFtvUHVqvDic,2,0.673458,0.574562,-13.992,0.038338,96.985,0
5MLT8UbzD1ExYqPNtktEVz,243173,FALSE,22StZ8i5WMrUGlkoC9g85S,2,0.674195,0.870501,-4.535,0.304303,87.885,0
018b2Q9IVXmcfvWH7GzDu3,229826,FALSE,7bXgB6jMjp9ATFy66eO08Z,1,0.707295,0.585184,-7.81,0.049202,94.029,0
7kNI1hJdzZQaUGLYs86pw9,212333,TRUE,6dC0rIJNLSFZwqckLgXJ8p,2,0.731532,0.856973,-1.892,0.044975,130.179,0
7pbVF7VmIu1kIes1KmqgHh,300582,FALSE,4oz8w4VbKJIgBUkLRCJgm7,1,0.644173,0.8562,-6.688,0.23415,140.024,0
4rHk2tXZ0r8HCKsPLqXQPT,386442,FALSE,2CIMQHirSU0MQqyYHq0eOx,3,0.46462,0.939025,-4.916,0.029414,128.001,0
5E9M19xu3ajER8Cn8EYDAr,245869,TRUE,6evKD5JWJON3qPBJtUEmtY,1,0.489109,0.728122,-5.474,0.48464,65.326,0
34xGRXzQgkTGnxVOqmELK7,272666,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.584347,0.742972,-4.856,0.04817,111.922,0
7d94LF4RltJMFF5SXhFpjZ,236160,FALSE,3htNAy3vYWWYV8RZFeyRMT,1,0.694746,0.654495,-5.87,0.032494,123.995,0
444P4wvSDa0SD5HE4YGx9B,201933,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.938746,0.759545,-6.609,0.088016,120.183,0
0rc5CSx1kMT12HrRnJyMi1,183597,FALSE,4GO3ufZJ7YsEnQ3PiML2Dg,1,0.850531,0.555636,-12.353,0.117743,82.142,0
1JDnDFag6YEfFHHc1EeJ9M,396000,FALSE,39qIJ0LTVFcKoo0OYatB1R,1,0.868392,0.484165,-9.863,0.121513,120.018,0
40i1Lt5HjtIvTsd0t1GCoy,177586,FALSE,6hLA4SOKykB43tu3e7iunt,1,0.401471,0.914212,-2.981,0.189376,169.287,0
7qLbTESTed9qVB4OpaSKjF,255720,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.457708,0.607153,-6.956,0.052188,129.091,0
6EF9SuEEFvCrVyV98enq5v,232586,FALSE,66CXWjxzNUsdJxJ2JdwvnR,1,0.441199,0.326403,-5.901,0.027245,77.94,0
7eTJyeAoneFtqp79IyzYZk,187933,FALSE,2yMJGKSRgxIniMnq30FAzX,3,0.699596,0.495684,-11.768,0.320892,95.372,0
3VSXB4KdA5irre8kNrCoTu,165753,FALSE,0b1Z1YwpuAMSlIqaxD75yo,1,0.390475,0.831124,-3.243,0.055324,121.999,0
7fKf4MVcpn1GYztWQwSE3y,253095,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.565144,0.385087,-10.764,0.034526,120.043,0
0B1X6jlzNv6rUWmdDBOG9S,223500,FALSE,42IUN9kTPdUdI1kre6L7Wk,2,0.572573,0.90428,-4.747,0.064456,194.823,0
4O594chXfv4lHvneDP0Ud0,231013,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.462121,0.751158,-6.409,0.057198,189.906,0
0jXv3eBbFoMDEQRmREhXUS,190666,FALSE,4Rdh0AevBwePcuPgt8fNeM,1,0.646902,0.689255,-6.074,0.034267,113.984,0
