song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
Schemin Up (feat. Drake and P. Reign),63M8PK8yavNITSViKUB62p,"['OB OBrien', 'P Reign', 'Drake']",Schemin Up (feat. Drake and P. Reign),330769,TRUE,4thGcsymOK5oc43gJVtAqZ,3,0.75992,0.756283,-5.153,0.251721,141.822,0.333759,1,0.08173,1,4,0.506884,Schemin Up (feat. Drake and P. Reign),0
Higher,0pqcBQEac8n9Rf9fMWOZoU,"['Beatarce', 'Freja W']",Higher,200624,FALSE,4TPeiSpFyhwDQZTzIoFc6f,2,0.55936,0.73993,-5.065,0.126074,127.722,0.026731,9,0.401296,0,4,0.472309,Higher,0
Booty Wurk (One Cheek At a Time),6QgkOxBXqVRjZ1JcIDbDYY,"['T-Pain', 'Joey Galaxy']",T-Pain Presents Happy Hour: The Greatest Hits,235306,FALSE,3aQeKQSyrW4qWr35idm0cy,2,0.784427,0.686792,-6.111,0.320819,157.795,0.008545,1,0.218371,1,4,0.878387,Booty Wurk (One Cheek At A Time),0
Ser VÃ¥r KÃ_rlek FÃ¶rsvinna,7afpUwF5MJyo3gn0XHGf0j,"['O-Hund', 'Antonio D']",Ser VÃ¥r KÃ_rlek FÃ¶rsvinna,259500,FALSE,6w5waykNLa0CSprI42WPLo,2,0.809433,0.696464,-4.837,0.373104,81.013,0.036018,1,0.064164,1,4,0.58547,Ser VÃ¥r KÃ_rlek FÃ¶rsvinna,0
"U.O.E.N.O. (feat. Kendrick Lamar, Ab-Soul & Jay Rock)",2TOYImwnVkeQcx1mMuSEF2,"['Schoolboy Q', 'Kendrick Lamar', 'Ab-Soul']",Schoolboy Q,333336,TRUE,5IcR3N7QB1j6KBL8eImZ8m,3,0.761654,0.516512,-9.132,0.435622,125.947,0.527525,8,0.294654,0,4,0.587742,U.O.E.N.O,0
Rise Like A Phoenix,0fvafkeEoF6Y9gGLK3Wnu3,['Conchita Wurst'],Rise Like A Phoenix,181989,FALSE,1TGdxJ3UvFq055SVjwx49v,1,0.33469,0.536513,-6.791,0.028864,81.377,0.076563,2,0.113238,0,4,0.199365,Rise Like A Phoenix,0
Bushido,3Gq7H7vascpr44GR65eSQy,['Hammerfall'],(r)Evolution,281200,FALSE,2o18h28enlHxj887tATc58,1,0.339014,0.9205,-4.737,0.077403,195.045,7.10E-05,0,0.306483,1,3,0.330274,Bushido,0
Don't You Find,3nU9JSbunpkMWjztX0svAZ,['Jamie T'],Donâ€™t You Find,255720,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.457708,0.607153,-6.956,0.052188,129.091,0.014268,0,0.217119,0,4,0.172623,Don't You Find,0
Momentum - Original Mix,7ADhLqbwJOnDzGjbyatrI2,['Hook N Sling'],Momentum,277500,FALSE,3iN9k8uvm4WrgdlOigOH8D,1,0.580269,0.936241,-3.571,0.040225,127.981,0.000754,1,0.084022,0,4,0.273097,Momentum - Original Mix,0
I Lay Me Down,3XffqOFYN6fe9b2k8OLsvS,['Michael W. Smith'],Sovereign,249013,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.553527,0.471023,-6.193,0.030831,75.933,0.076277,1,0.098263,1,4,0.369275,I Lay Me Down,0
Get Down,0DFamsMKz79hP0V13t6HSb,['Tom B.'],Get Down,204414,FALSE,6iClQdT3zvN5ejsyNhsL0U,1,0.643629,0.845104,-5.147,0.074162,127.763,0.00046,4,0.083488,0,4,0.6344,Get Down,0
"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,['Pharrell Williams'],G I R L,232720,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.651098,0.809944,-4.61,0.179313,160.047,0.220501,5,0.096054,0,4,0.960054,"Happy - From ""Despicable Me 2""",0
Word On The Town (feat. Pimp C),02EGAYuoLeIU4h6zgxtW5M,"['Wiz Khalifa', 'Juicy J', 'Ty Dolla $ign', 'Pimp C']",Taylor Gang,222101,TRUE,137W8MRPWKqSmrBGDBFSop,4,0.699613,0.827843,-5.363,0.214502,150.076,0.029451,1,0.527517,1,4,0.722034,Word On The Town (feat. Pimp C),0
Sovereign Over Us,0fWSx16l0MXQSE6MKADLrx,['Michael W. Smith'],Sovereign,354280,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.453817,0.497487,-6.835,0.029331,135.944,0.059611,9,0.061149,1,4,0.164543,Sovereign Over Us,0
Drive You Crazy,34en17vDgo4EoaFMQ0q1zk,"['Pitbull', 'Jason Derulo', 'Juicy J']",Globalization,230360,TRUE,0TnOYISbd1XYRBk9myaseg,3,0.8222,0.535811,-6.102,0.122736,127.982,0.300482,2,0.311038,1,4,0.543272,Drive You Crazy,0
Circle Of Life,5S8t5fyCTBBuP8Tc5KgIEu,"['Carmen Twillie', 'Lebo M.']",Walt Disney Records The Legacy Collection: The Lion King,239253,FALSE,6O3ZB5Cz5CNT3wQWouKcNJ,2,0.200473,0.572621,-8.597,0.060589,79.098,0.147138,1,0.317673,1,4,0.502246,Circle of Life,0
Iâ€¢Mâ€¢Aâ€¢M,7E8INxHvLDcUsGtQ8YS36r,['Silvana Imam'],Iâ€¢Mâ€¢Aâ€¢M,203842,TRUE,14vNE9iqS5eGAL6OogiN8g,1,0.541354,0.660357,-4.126,0.070638,107.763,0.118179,3,0.365777,1,4,0.194618,Iâ€¢Mâ€¢Aâ€¢M,0
Midnight Mood,5DRxpbr1GRF3d2oacRU14o,['Mourco U.'],Late Night Lovers,353333,FALSE,7pfi2Lbczm9JOzZw5ag5ho,1,0.384402,0.242404,-17.543,0.040792,169.952,0.934175,3,0.3572,0,4,0.118345,Midnight Mood,0
Sthlm stad - Remix,53fieTqqcNsIylcnKSKP5f,"['Stress', 'Abidaz', 'Denz', 'Bynblock', 'Sebbe Staxx', 'N', 'Firat Alby', 'Chris Mhina']",Sthlm stad (Remix),259232,FALSE,2vJo3bWY09MoK1QrRZD1wf,8,0.611832,0.805751,-3.761,0.236811,141.882,0.248613,1,0.279237,1,4,0.566372,Sthlm stad (feat.Abidaz/Denz/Bynblock/Sebbe Staxx/N/Firat Alby/Chris Mhina) [Remix],0
Apan i buren (feat. Jesse P),0psQRmzI3y7zHibcmZ72rH,"['Block 44', 'Jesse P']",Apan i buren,155161,FALSE,6m8M9tDFB1naIfQC8vLPs6,2,0.564483,0.878495,-5.645,0.159918,93.1,0.727773,8,0.148868,1,4,0.437247,Apan i buren (feat. Jesse P),0
Shower,3DmW6y7wTEYHJZlLo1r6XJ,['Becky G'],Shower,206166,FALSE,4obzFoKoKRHIphyHzJ35G3,1,0.469371,0.493429,-8.159,0.068154,119.901,0.018294,2,0.22548,1,4,0.117188,Shower,0
Hopeless Boy (feat. David Ortiz),45f8NLNAthLQqji8lRVuOV,"['King Lil G', 'David Ortiz']",Ak47boyz,193786,TRUE,6L3x3if9RVimruryD9LoFb,2,0.575123,0.609223,-8.037,0.190077,93.774,0.083868,6,0.619639,0,4,0.387508,Hopeless Boy (feat. David Ortiz),0
(r)Evolution,1uMCoTugFgJsjFfYpTGX4J,['Hammerfall'],(r)Evolution,265586,FALSE,2o18h28enlHxj887tATc58,1,0.546785,0.916013,-4.662,0.043831,130.039,0.000134,9,0.065022,1,4,0.329685,(r)Evolution,0
Ghosts â€˜nâ€™ Stuff - NERO Remix,0iTzJzy5qBL4NaEDyi1HMK,"['deadmau5', 'Rob Swire']",5 years of mau5,415567,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.478224,0.480861,-7.61,0.045565,139.938,0.00023,3,0.073161,1,4,0.058449,Ghosts 'n' Stuff (Nero Remix) (Feat. Rob Swire),0
When I Find Love Again,5IYxTzWJ9P14vp1C8Le3lz,['James Blunt'],When I Find Love Again,184977,FALSE,7KMqksf0UMdyA0UCf4R3ux,1,0.686952,0.673955,-5.248,0.041344,105.038,0.469849,1,0.06112,1,4,0.513269,When I Find Love Again,0
ID2 - Radio Edit,43FJWTHA5hPwWFfMXEjPwI,['Dimitri Vangelis & Wyman'],ID2,204312,FALSE,10hGPIDZi33LRaYRIq3Bh4,1,0.576875,0.905442,-5.382,0.035478,127.982,0.000741,9,0.445691,0,4,0.230838,ID2 (Radio Edit),0
Do It 4 Me,6LXueov4OD2c17FYpjNnCJ,['Kwony Ca$h'],From the Walls to the Streets,198744,TRUE,3NXsghFaJm9Z6UnLkGVdCB,1,0.631976,0.458526,-8.701,0.161435,145.151,0.004175,5,0.147173,0,4,0.108482,Do It 4 Me,0
Selvtillit & tro,1g93b4gtoO5tBtJW8NYPIS,['Admiral P'],Selvtillit & tro,187386,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.768225,0.86665,-3.607,0.115319,164.073,0.304551,7,0.306593,1,4,0.854108,Selvtillit & tro,0
Memo,4smm8mLspYEgqQSrIEOydA,['Years & Years'],Desire (Remixes),202159,FALSE,5vBSrE1xujD2FXYRarbAXc,1,0.492747,0.620497,-8.344,0.088754,81.74,0.80038,2,0.090475,1,4,0.299736,Memo,0
Bara nÃ_r jag Ã_r full,6kFet6CVnC9n94Zw6t7RmT,['Dani M'],Min Grind,211226,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.604472,0.772549,-6.685,0.360958,119.968,0.362451,8,0.232866,1,3,0.865964,Bara nÃ_r jag Ã_r full,0
Just A Little Bit Of Your Heart,6EF9SuEEFvCrVyV98enq5v,['Ariana Grande'],My Everything (Deluxe),232586,FALSE,66CXWjxzNUsdJxJ2JdwvnR,1,0.441199,0.326403,-5.901,0.027245,77.94,0.711515,9,0.084565,1,4,0.149852,Just A Little Bit Of Your Heart,0
Evil Incarnate,50FEIR7YRWQ1qz5egYqvZc,['Hammerfall'],(r)Evolution,276120,FALSE,2o18h28enlHxj887tATc58,1,0.514871,0.801091,-4.577,0.03493,129.988,7.70E-05,5,0.052213,0,4,0.292606,Evil Incarnate,0
Blessing In Disguise,17Pea9QvHpcISu7gg5TiDJ,"['Rick Ross', 'Scarface', 'Z-Ro']",Mastermind (Deluxe),296026,TRUE,1sBkRIssrMs1AbVkOJbc7a,3,0.499582,0.705261,-5.963,0.277829,76.908,0.03461,10,0.108636,0,4,0.502909,Blessing In Disguise,0
Wandering Eye,6TlQWDnr64RfUuRqc8DTt7,['Devin Townsend Project'],ZÂ_,220640,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.33521,0.830395,-6.997,0.119891,158.016,0.235229,7,0.275299,1,3,0.487538,Wandering Eye,0
MajourÃ© (feat. Casey K.),6VvNo7WFLuDbrBlDXSovFJ,"['Parra for Cuva', 'Casey K.']",MajourÃ©,295157,FALSE,238y1dKPtMeFEpX3Y6H1Vr,2,0.791062,0.529529,-10.476,0.066795,99.97,0.37177,11,0.101629,1,4,0.405037,MajourÃ© (feat. Casey K.),0
She Twerkin,5zps32cgFG2c43QFKTBdlo,['Ca$h Out'],She Twerkin,170933,FALSE,7Kp7SzuRuNiPFCy7JIwnLx,1,0.836847,0.756833,-4.117,0.0508,142.018,0.00071,6,0.114422,0,4,0.370527,She Twerkin,0
Luv W Luv,0kNkfrpMwv0ypxaKyyyrYF,['Muhsinah'],M,222432,FALSE,2xMBRdUYQjgJezQ8lNGQq5,1,0.688299,0.678113,-5.805,0.039223,99.989,0.002875,4,0.070109,0,4,0.516145,Luv W Luv,0
I Mean It,6jmTHeoWvBaSrwWttr8Xvu,"['G-Eazy', 'Remo']",These Things Happen,236480,TRUE,02kJSzxNuaWGqwubyUba0Z,2,0.703071,0.568551,-7.427,0.108706,140,0.103183,10,0.138448,1,4,0.134355,I Mean It,0
Hunter,53ZnKUo3p9KfXh2ahkdYhS,['Pharrell Williams'],G I R L,240920,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.928387,0.499297,-4.599,0.0904,110.303,0.061877,5,0.062527,0,4,0.830421,Hunter,0
Butch & Sundance,5RT83cuL8cj4rcAC8uHVU9,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,171928,TRUE,1YfEcTuGvBQ8xSD1f53UnK,2,0.799532,0.623837,-9.757,0.354483,101.907,0.226962,10,0.189951,0,4,0.657071,Butch & Sundance,0
Beautiful Day - Radio Edit,4RsTDfBPSgnSZYe7JPP3kv,"['The Kenneth Bager Experience', 'Damon C. Scott']",Beautiful Day,197098,FALSE,4Xlg5XvPgIdFtvUHVqvDic,2,0.630531,0.722999,-6.883,0.071822,89.973,0.07103,7,0.146545,1,4,0.585783,Beautiful Day - Radio Edit,0
"Waltz No. 7 in C sharp Minor, Op. 64 No. 2",7LTH8lbks0dVmo6FKiNcSn,"['Fr\xc3\xa9d\xc3\xa9ric Chopin', 'Claudio Arrau']",Chopin - Classical Masterpieces,259986,FALSE,7y97mc3bZRFXzT2szRM4L4,2,0.276269,0.04035,-25.931,0.043269,70.211,0.993773,1,0.067648,0,4,0.095229,"Waltz No.7 in C sharp minor, Op.64 No.2",0
Mitt liv,76s3xFkP85rmTpeNhO0ro2,['Ken Ring'],Det boÌˆrjade foÌˆr laÌˆngesen,252400,FALSE,2yMJGKSRgxIniMnq30FAzX,1,0.462472,0.521524,-8.587,0.373549,70.651,0.130958,6,0.082087,0,3,0.726363,Mitt liv,0
U.O.E.N.O. (feat. Kendrick Lamar & Schoolboy Q),71DG0Il1NpWwcsTnSTN9vL,"['Ab-Soul', 'Jay Rock', 'Kendrick Lamar']",Two Black Hippy,333694,TRUE,0g9vAlRPK9Gt3FKCekk4TW,3,0.761654,0.516512,-9.132,0.435622,125.947,0.527525,8,0.294654,0,4,0.587742,U.O.E.N.O,0
A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,['Coldplay'],Ghost Stories,268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,A Sky Full of Stars,0
Aldrig igen,2vw6VUc2h1a0y2oan2nfNB,['Dani M'],Min Grind,205626,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.601262,0.902437,-5.799,0.110471,85.005,0.479196,1,0.13998,0,4,0.301929,Aldrig igen,0
Cassy O',47npAmYQaQDQAeVzxN1JGG,['George Ezra'],Cassy O' (EP),186480,TRUE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.536121,0.870313,-4.521,0.039131,97.982,0.043885,2,0.305376,1,4,0.181804,Cassy O',0
Tokyo By Night - Axwell Remix Edit,2CdAGsr6zGuPA9gy1JzJWd,"['Hook N Sling', 'Karin Park']",Tokyo By Night,188940,FALSE,3iN9k8uvm4WrgdlOigOH8D,2,0.533712,0.83401,-3.852,0.079407,128.005,0.068205,7,0.396346,0,4,0.263873,Tokyo By Night,0
Kash,190CNvcQXQXzULoThTqK3Y,['Wafeek Habeeb'],Sahra W Dabke,207908,FALSE,6TCIcoW58dsN5Z5323bPTp,1,0.790567,0.968319,-6.837,0.060659,116.006,0.324013,10,0.039473,0,4,0.87014,Kash,0
Limelight (feat. R O Z E S),6vBYLDvY6vMzHMknz56Ls3,"['Just A Gent', 'R O Z E S']",Limelight (feat. R O Z E S),211130,FALSE,1kwGj7uDO5WXVXtQLvGJr0,2,0.693536,0.739045,-2.078,0.07422,119.965,0.516591,8,0.128445,1,4,0.583448,Limelight (feat. R O Z E S),0
I Shot the Sheriff (feat. Karen O),1dInraEXOPCwgUeFDKA3qQ,"['N.A.S.A.', 'Karen O']",I Shot the Sheriff,240034,FALSE,07WjVPM79OGQLOZ1jfUVk9,2,0.677359,0.742918,-8.763,0.06686,104.985,0.000938,5,0.337073,0,4,0.683283,I Shot the Sheriff (feat. Karen O),0
Like a Drum,5hRtcfljrPHKNIwI2tmTzN,['Guy Sebastian'],Like a Drum,182133,FALSE,5PjekOABtfU2Kwo0AHVmci,1,0.681575,0.846016,-2.34,0.030942,130.077,0.003121,4,0.161243,1,4,0.772867,Like a Drum,0
Metl El Amar,5QnVb7rtcK5O64jJvnrKHb,['Ziad Saleh'],Sahra W Dabke,201822,FALSE,2ICNmOpDVpRdVAuvZlBWFy,1,0.785629,0.789513,-7.98,0.070224,102.998,0.247692,6,0.055037,1,4,0.819325,Metl El Amar,0
Missing You,5x0Zsx2e3XgbrMvAFDVvap,['P-Square'],Double Trouble,213000,FALSE,42IUN9kTPdUdI1kre6L7Wk,1,0.741448,0.961114,-3.811,0.049431,108.042,0.00813,4,0.221183,1,4,0.904831,Missing You,0
Ingenting belÃ_sh,1av6d9J1sDdzAZwQjbgpkw,['Dani M'],Min Grind,216679,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.714382,0.737101,-6.677,0.308803,90.014,0.078636,7,0.226186,0,4,0.471319,Ingenting belÃ_sh,0
Addicted to Love,34xGRXzQgkTGnxVOqmELK7,"[""80's Pop Band""]",Most Famous - 1980's,272666,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.584347,0.742972,-4.856,0.04817,111.922,0.760387,7,0.021946,1,4,0.934126,Addicted to Love,0
Obsessed - Original,3QWsIbsel4Bn6QS2JrJzsq,"['Michael Aasen', 'Sarah W']",Michael A & Sarah W,215236,FALSE,1dESlaX934TFfFpep0Ucwy,2,0.484291,0.834295,-4.975,0.067612,140.036,0.024465,8,0.318278,0,4,0.792653,Obsessed,0
I Mean It REMIX,56Eh85ELaB7AkBI9QWbBZT,"['G-Eazy', 'Rick Ross', 'Remo']",I Mean It REMIX,238481,TRUE,02kJSzxNuaWGqwubyUba0Z,3,0.703071,0.568551,-7.427,0.108706,140,0.103183,10,0.138448,1,4,0.134355,I Mean It,0
B a noBody,56x414nNMB2h5llf3aEL04,['SOAK'],B a noBody,288140,FALSE,4PLsMEk2DCRVlVL2a9aZAv,1,0.437472,0.26714,-10.296,0.031371,124.711,0.904867,7,0.156456,1,4,0.185595,B a noBody,0
Ghosts 'n' Stuff,4hoLGu75HMgNzt2QTgfowe,"['deadmau5', 'Rob Swire']",5 years of mau5,328253,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.616127,0.621196,-6.939,0.124963,127.978,5.20E-05,5,0.160408,0,4,0.461094,Ghosts 'n' Stuff,0
Baby Danger - VersiÃ_n W,3D7Uai9zihanDL6BjimaXf,['Wisin'],El Regreso del Sobreviviente (Deluxe Edition),255333,FALSE,3E6xrwgnVfYCrCs0ePERDz,1,0.723225,0.949854,-3.087,0.123484,122.977,0.067316,8,0.352607,1,4,0.720434,Baby Danger,0
Visionary,5baQLiHIcy4Fsslxhvfo5V,['Rameses B'],Visionary,297639,FALSE,06EfEcjc0vdvI6VNL0soIO,1,0.536589,0.86597,-5.743,0.054478,87.503,0.000633,5,0.414388,0,4,0.128277,Visionary,0
Complete,3eqfEoBJPQDlUZQzOP0cly,['G-Eazy'],These Things Happen,188920,TRUE,02kJSzxNuaWGqwubyUba0Z,1,0.606035,0.553113,-7.34,0.11722,144.093,0.008461,2,0.10907,1,4,0.13305,Complete,0
The New Age,1nq7yh4d86eOQSewYjZ1U6,"['Frontliner', 'Synthsoldier']",Q-dance Presents Frontliner EP,312105,FALSE,7momuad2Twkv5O7MY3dODa,2,0.583329,0.953954,-4.539,0.112992,150.017,0.001833,11,0.08023,0,4,0.462579,The New Age,0
F*ck With You,2UIrmdNNlGHeprK9Mr5Cxa,['Tyga'],#BitchImTheShit,233978,TRUE,5LHRHt1k9lMyONurDHEdrp,1,0.65752,0.4312,-4.818,0.055609,79.009,0.30245,0,0.371798,1,4,0.387913,Fuck with You,0
Heavy Heavy - VersiÃ_n W,0rCKdX9ZUCYK37FO8IuWIf,['Wisin'],El Regreso del Sobreviviente (Deluxe Edition),224906,FALSE,3E6xrwgnVfYCrCs0ePERDz,1,0.699884,0.786935,-2.777,0.239438,171.971,0.372987,2,0.275497,1,4,0.583584,Heavy Heavy (VersiÃ_n W),0
I'm a Flirt Remix,6w1DBbA8akxHPiBQ6nAyJq,"['R. Kelly', 'T.I.', 'T-Pain']",The Essential R. Kelly,330600,FALSE,2mxe0TnaNL039ysAj51xPQ,3,0.833579,0.566505,-4.824,0.103013,138.064,0.075752,8,0.046901,0,4,0.911951,I'm a Flirt Remix,0
Rambo - Hardwell Edit,0qDOSuKfzm8dKrXAMVKe0J,"['Deorro', 'J-Trick']",Rambo,235860,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.669897,0.949419,-3.208,0.056228,127.962,0.00284,7,0.679663,1,4,0.049437,Rambo - Hardwell Edit,0
Som en Ã¶ - Live i GÃ_vle Konserthus,2DTOgFs5kjJdDcUS3eotA3,['Pernilla Andersson'],Pernilla Andersson & GÃ_vle Symfoniorkester under ledning av Hans Ek,265586,FALSE,1muQ9itiu5KB1WiqehGoSy,1,0.291547,0.407704,-11.687,0.043531,87.382,0.644473,10,0.687221,1,4,0.187556,Som en Ã¶ (Live i GÃ_vle Konserthus),0
En annan sida av stan,3ND8XpnnaLnXjqyPiib31A,['Fritjof & Pikanen'],I stan,172213,FALSE,2P1adertYPHMXKgklSns8R,1,0.806361,0.656736,-6.598,0.052006,103.994,0.177293,2,0.107693,1,4,0.332214,En annan sida av stan,0
Cola Song (feat. J Balvin),2ZAOEPkOeZTGsjGHWyCThc,"['Inna', 'J Balvin']",Cola Song (feat. J Balvin),198245,FALSE,2w9zwq3AktTeYYMuhMjju8,2,0.793201,0.896213,-3.072,0.041726,125.063,0.013566,7,0.104705,1,4,0.844789,Cola Song (feat. J Balvin),0
Majorna,4DzWpwEZAr1VKBzyb6Bn4B,['Victor H'],Majorna,228109,FALSE,0LyGKROtVGETU1C38NwZqP,1,0.716423,0.664487,-9.548,0.255304,129.922,0.145572,1,0.362692,1,4,0.365749,Majorna,0
Radio Stilett,2cF2i5HSmqq7FN5tTsoAtK,['Stilett'],S/T,182293,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.333413,0.978024,-3.287,0.080198,96.741,0.000138,0,0.367035,1,4,0.495555,Radio Stilett,0
Zombie,5tbZBnWJAw72ZRjmMsrh0D,['Jamie T'],Carry On The Grudge,246186,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.546021,0.911269,-4.639,0.072852,145.205,0.013545,4,0.493369,1,4,0.671184,Zombie,0
Trndsttr (feat. M. Maggie),3KAJA4bixMoWrXLhGk0KyO,"['Black Coast', 'M. Maggie']",Trndsttr (feat. M. Maggie),244285,FALSE,4JMdvZoXArDVuMNNelKmjo,2,0.742001,0.475041,-8.17,0.028885,112.064,0.03093,0,0.101564,1,4,0.133844,Trndsttr (feat. M. Maggie),0
Slow & Easy,4YDtGkvScEL9KzfGohHaIu,['Scott H. Biram'],Nothin' But Blood,259746,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.581866,0.478258,-8.242,0.040246,114.318,0.822661,7,0.099646,1,4,0.561523,Slow & Easy,0
Drankin' Patna,3o0a0VKaYQfppM2e89QuXE,['T-Pain'],Drankin' Patna,227160,FALSE,3aQeKQSyrW4qWr35idm0cy,1,0.549549,0.550615,-6.344,0.213582,173.775,0.054536,5,0.102159,0,4,0.495743,Drankin' Patna,0
Afire Love,12B0Twa9kRz45Xw2PgXHJm,['Ed Sheeran'],x (Deluxe Edition),314280,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.551988,0.63698,-6.568,0.044478,97.97,0.464339,5,0.135917,1,4,0.33262,Afire Love,0
Ziltoid Goes Home,4RkmZTRVMSHqqQlFi6Eeog,['Devin Townsend Project'],ZÂ_,380253,FALSE,54Xuca1P5nDqfKYZGDfHxl,1,0.13183,0.969013,-5.436,0.073896,173.995,6.00E-06,1,0.419578,1,4,0.18274,Ziltoid Goes Home,0
Hot N*gga,7oUtP2A3ZK9toyPtW5i2tm,['Ace Hood'],Body Bag 3 (Beast Mix),140066,TRUE,31HjiqargV4NAw4GZqUale,1,0.56351,0.640904,-5.184,0.389892,79.005,0.078037,2,0.054262,1,4,0.181972,Hot N*gga,0
All In - Instrumental,2uJdGXy9wZ70QUi4Rf8UHF,['Dani M'],All In/ Aldrig igen,215400,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.770298,0.413931,-8.334,0.538331,176.072,0.173928,1,0.128461,0,4,0.662259,All In [Instrumental],0
Lost In Ya Love,018b2Q9IVXmcfvWH7GzDu3,['Chris Brown'],X (Deluxe Version),229826,FALSE,7bXgB6jMjp9ATFy66eO08Z,1,0.707295,0.585184,-7.81,0.049202,94.029,0.024214,10,0.109208,0,4,0.777969,Lost In Ya Love,0
Je ne dirai rien,34B31yM24Pjg22ipNpB4UJ,"['Black M', 'Shinsekai', 'Doomams']",Les yeux plus gros que le monde,257013,FALSE,7lMgpN1tEBQKpRoUMKB8iw,3,0.603332,0.659428,-6.6,0.337803,95.447,0.040717,8,0.137466,1,4,0.34965,Je ne dirai rien,0
Roll It (Remix) [feat. Akon & Banky W],4jQ5RCEuJOPh5e8GLXBjsk,"['wizkid', 'Banky W.', 'Akon']",Roll It (Remix) [feat. Banky W & Akon],206629,TRUE,3tVQdUvClmAT7URs9V3rsp,3,0.714651,0.806478,-4.631,0.091792,103.902,0.030518,5,0.137657,0,4,0.772884,Roll It (Remix) [feat. Akon & Banky W],0
I Really Want It,27Xlqkl3rtEzAOaN4VM7zd,['A Great Big World'],Is There Anybody Out There?,202306,FALSE,5xKp3UyavIBUsGy3DQdXeF,1,0.764083,0.810855,-5.786,0.035738,132.983,0.263189,1,0.086638,1,4,0.900052,I Really Want It,0
Wake 'M Up,5bf5KhedsoPMTiUuJYsf70,"['The Partysquad', 'Dutch Movement', 'Postmen']",Wake 'M Up,221608,FALSE,2dQgOfBP52UwjegY8FwJAY,3,0.6738,0.934807,-2.524,0.055814,150.014,0.033283,9,0.018521,0,4,0.924754,Wake 'M Up,0
Remains (Bastille Vs. Rag'N'Bone Man Vs. Skunk Anansie),0XDkORnqAgnWMtqKlouLWT,"['Bastille', ""Rag'n'Bone Man"", 'Skunk Anansie']","VS. (Other Peopleâ€™s Heartache, Pt. III)",279247,FALSE,7EQ0qTo7fWT7DPxmxtSYEc,3,0.616272,0.410211,-6.864,0.027845,109.987,0.105907,9,0.112321,0,4,0.158268,Remains (Bastille Vs. Rag'N'Bone Man Vs. Skunk Anansie),0
Hold Me,7ptpAVq3lYeqWf9Ke0dsLn,['JJ'],V,257254,FALSE,1bAdBYcsDdsbqmWbAE7qKR,1,0.358684,0.240941,-13.05,0.034037,90.318,0.592077,0,0.10517,1,4,0.165631,Hold Me,0
All Arise,08wMa5oV319aY1NbRlwlXl,['Michael W. Smith'],Sovereign,280346,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.462406,0.686886,-4.974,0.030748,146.052,0.009818,9,0.08554,1,4,0.332191,All Arise,0
Runaway (U & I) - Dillon Francis Remix,5FHGdR2grg8WZIKr7CExs3,['Galantis'],Runaway (U & I) [Dillon Francis Remix],213000,FALSE,4sTQVOfp9vEMCemLw50sbu,1,0.487055,0.86664,-3.293,0.054275,160.048,0.001975,10,0.096824,0,4,0.387755,Runaway (U & I) [Dillon Francis Remix],0
Do My Step,2l1nNOWnhBH2f7Qn3AOySm,"['Kalin and Myles', 'P-Lo', 'IamSu']",Chase Dreams,240626,FALSE,2BL5VxhQadpc4v2VlZyKY5,3,0.865208,0.685433,-6.51,0.098549,98.062,0.084852,1,0.033348,1,4,0.497439,Do My Step,0
Long Time Coming,42RAnC8bQ4INw0025wWvkz,['Saints of Valory'],V,210613,FALSE,7nOZKudJkpG5kbS5Ys3w6u,1,0.557695,0.830177,-4.648,0.053217,107.044,0.002498,1,0.079454,1,4,0.655414,Long Time Coming,0
